,sim_num,method,lambda,snr_n,snr_s,Distance,R2_X1,R2_X2,R2_Y
379,3,DeESI_rawselected_debias,0.2,20,20,0.0,0.7667553575431723,0.8625146091745834,0.5103926047618628
380,3,DeESI_raw,0.1,20,20,0.0,0.8049148723374974,0.9182515318839659,0.7151321403696579
381,3,DeESI_debias,0.1,20,20,0.0,0.8049148723374977,0.918251531883966,0.7151321403696581
382,3,DeESI_std,0.1,20,20,0.0,,,
383,3,DeESI_rawselected_debias,0.1,20,20,0.0,0.7209462088435746,0.80078028668494,0.46733068679469725
384,3,DeESI_raw,0.05,20,20,0.0,0.9157833904018599,0.6424009709182584,0.8104101239230934
385,3,DeESI_debias,0.05,20,20,0.0,0.9157833904018601,0.6424009709182589,0.8104101239230935
386,3,DeESI_std,0.05,20,20,0.0,,,
387,3,DeESI_rawselected_debias,0.05,20,20,0.0,0.7488154821983317,0.6653690567016661,0.4309700187037694
388,3,DeESI_raw,0.4,10,20,0.0,0.3826980099549643,0.1088318234598814,0.16022302425581658
389,3,DeESI_debias,0.4,10,20,0.0,0.3596994817671315,0.2702814506194161,0.46613543228748844
390,3,DeESI_std,0.4,10,20,0.0,,,
391,3,DeESI_rawselected_debias,0.4,10,20,0.0,0.3596994817671315,0.2702814506194161,0.46613543228748844
392,3,DeESI_raw,0.3,10,20,0.0,0.4806520568993464,0.45320662987953264,0.3571949428727388
393,3,DeESI_debias,0.3,10,20,30.375330979132364,-138.31117925336122,-4.268967734337757,0.44606067376798497
394,3,DeESI_std,0.3,10,20,0.0,,,
395,3,DeESI_rawselected_debias,0.3,10,20,0.0,0.30070831828779787,0.18225814665744,0.43927177690277497
396,3,DeESI_raw,0.2,10,20,35.85958375449329,0.6023891410482423,0.0226182982533496,0.5162331074913549
397,3,DeESI_debias,0.2,10,20,60.402143369616,-16955.433990234706,-111.5671901410794,0.6835724492866677
398,3,DeESI_std,0.2,10,20,58.54565134895478,,,
399,3,DeESI_rawselected_debias,0.2,10,20,35.85958375449329,-0.6206691750677931,-0.2747324462223022,0.2774796398476759
400,3,DeESI_raw,0.1,10,20,26.541321540695016,0.6782411753615221,0.15328643580590762,0.654007626749767
401,3,DeESI_debias,0.1,10,20,26.541321540695016,0.6782411753615218,0.1532864358059074,0.654007626749767
402,3,DeESI_std,0.1,10,20,26.541321540695016,,,
403,3,DeESI_rawselected_debias,0.1,10,20,26.541321540695016,-10.62829494390549,0.2789256905357621,-2.537657530174142
404,3,DeESI_raw,0.05,10,20,35.996753924703675,0.6532966202160941,-0.05521513685615709,0.7242256419796721
405,3,DeESI_debias,0.05,10,20,35.996753924703675,0.6532966202160937,-0.05521513685615709,0.724225641979672
406,3,DeESI_std,0.05,10,20,35.996753924703675,,,
407,3,DeESI_rawselected_debias,0.05,10,20,35.996753924703675,-1.7278141072098814,0.04336927253344325,-0.3466241010721782
408,3,DeESI_raw,0.3,0,20,18.02360539257737,0.16052937246045174,0.07113378769412926,0.14056722411586753
409,3,DeESI_debias,0.3,0,20,18.02360539257737,-11.674410259182073,-6.84319108127672,-0.3087104759779382
410,3,DeESI_std,0.3,0,20,18.02360539257737,,,
411,3,DeESI_rawselected_debias,0.3,0,20,18.02360539257737,-4.594212491455623,-3.3203273411044885,-0.17389227744716607
412,3,DeESI_raw,0.2,0,20,18.02360539257737,0.1731419198091395,0.21112013271923102,0.2757327667210192
413,3,DeESI_debias,0.2,0,20,74.97479062244858,-4107.682960344251,-433.9898252985944,-0.004620619893736411
414,3,DeESI_std,0.2,0,20,27.5385094287028,,,
415,3,DeESI_rawselected_debias,0.2,0,20,18.02360539257737,-5.1768006531446735,-3.7926940816258217,-0.23198925622561894
416,3,DeESI_raw,0.1,0,20,102.40112247438212,-0.10818651003413682,-0.12522937375613408,0.3562154543000444
417,3,DeESI_debias,0.1,0,20,102.40112247438212,-0.10818651003413748,-0.12522937375613408,0.3562154543000444
418,3,DeESI_std,0.1,0,20,102.40112247438212,,,
419,3,DeESI_rawselected_debias,0.1,0,20,102.40112247438212,-47.21152570604528,-16.921886047680534,-4.67858236102603
420,3,DeESI_raw,0.05,0,20,71.83262667441308,-0.331630899247787,-0.2720798103495441,0.40370208552799036
421,3,DeESI_debias,0.05,0,20,71.83262667441308,-0.3316308992477872,-0.2720798103495441,0.40370208552799036
422,3,DeESI_std,0.05,0,20,71.83262667441308,,,
423,3,DeESI_rawselected_debias,0.05,0,20,71.83262667441308,-88.59756549242036,-35.88256826252489,-12.432583247083684
424,3,DeESI_raw,0.5,20,10,0.0,0.19397951121765356,0.19249285925734105,0.09691479548402149
425,3,DeESI_debias,0.5,20,10,0.0,0.3942283906195022,0.7955504962380395,0.4695332332865172
426,3,DeESI_std,0.5,20,10,0.0,,,
427,3,DeESI_rawselected_debias,0.5,20,10,0.0,0.3942283906195022,0.7955504962380395,0.4695332332865172
428,3,DeESI_raw,0.4,20,10,0.0,0.5140330227712719,0.5536436136320485,0.29199995942503976
429,3,DeESI_debias,0.4,20,10,0.0,0.3590458176270397,0.7916680352865956,0.4699652608040683
430,3,DeESI_std,0.4,20,10,0.0,,,
431,3,DeESI_rawselected_debias,0.4,20,10,0.0,0.3590458176270397,0.7916680352865956,0.4699652608040683
432,3,DeESI_raw,0.3,20,10,0.0,0.632852537965022,0.7181484252659551,0.4034275865731216
433,3,DeESI_debias,0.3,20,10,0.0,0.5959277499523924,0.8279746850144089,0.5047691834368189
434,3,DeESI_std,0.3,20,10,0.0,,,
