,sim_num,method,lambda,snr_n,snr_s,Distance,R2_X1,R2_X2,R2_Y
815,5,DeESI_rawselected_debias,0.2,10,10,2.836315460473168,0.025033707337517752,0.21415039496183563,0.4018082400240691
816,5,DeESI_raw,0.1,10,10,2.836315460473168,0.6293810239163584,0.7421925157807951,0.6501732176795392
817,5,DeESI_debias,0.1,10,10,2.836315460473168,0.6293810239163586,0.7421925157807951,0.6501732176795392
818,5,DeESI_std,0.1,10,10,2.836315460473168,,,
819,5,DeESI_rawselected_debias,0.1,10,10,2.836315460473168,-0.43951906720819456,-0.08005569506971888,0.28680783526433673
820,5,DeESI_raw,0.05,10,10,58.745972230226016,0.463981064340365,-0.15477885873076258,0.7047606115414167
821,5,DeESI_debias,0.05,10,10,58.745972230226016,0.46398106434036535,-0.15477885873076258,0.7047606115414167
822,5,DeESI_std,0.05,10,10,58.745972230226016,,,
823,5,DeESI_rawselected_debias,0.05,10,10,58.745972230226016,-30.201606442696956,-1.3689469221514865,-1.6231368635160974
824,5,DeESI_raw,0.3,0,10,35.95988126356338,0.16087084508081972,0.12888179308850745,0.12083871307586991
825,5,DeESI_debias,0.3,0,10,58.4755565324758,-209.46556787822072,-669.2142667413958,-0.4959427710800288
826,5,DeESI_std,0.3,0,10,53.37542826142479,,,
827,5,DeESI_rawselected_debias,0.3,0,10,35.95988126356338,-3.240086041337009,-2.4633606694968195,-0.07330229621217677
828,5,DeESI_raw,0.2,0,10,60.73199993309373,0.3796936091676173,-0.028167666788767365,0.2188457634887795
829,5,DeESI_debias,0.2,0,10,58.96336953453378,-189052.4496519631,-1007.1454321422009,0.15804029017625465
830,5,DeESI_std,0.2,0,10,60.73199993309373,,,
831,5,DeESI_rawselected_debias,0.2,0,10,60.73199993309373,-2.690175273823703,-7.516404215575077,-0.7313940588290215
832,5,DeESI_raw,0.1,0,10,90.99654589880734,-0.28823253287403205,-0.02527230526133617,0.30486827409175343
833,5,DeESI_debias,0.1,0,10,90.99654589880734,-0.28823253287403205,-0.02527230526133617,0.30486827409175343
834,5,DeESI_std,0.1,0,10,90.99654589880734,,,
835,5,DeESI_rawselected_debias,0.1,0,10,90.99654589880734,-57.14076187509248,-10.568313322839177,-6.032309370495405
836,5,DeESI_raw,0.05,0,10,67.89499304562828,0.2559436149846168,-0.2619893451424642,0.3521922441915136
837,5,DeESI_debias,0.05,0,10,67.89499304562828,0.2559436149846168,-0.26198934514246286,0.3521922441915136
838,5,DeESI_std,0.05,0,10,67.89499304562828,,,
